GeneID:ID|Synonyms:String[]|Description|Source|:Label
PCYC:LMRG_00225|LMRG_00225|PTS system, glucitol/sorbitol-specific IIB component and second of two IIC components (EC 2.7.1.69)|PlantCyc_Gene|Gene
PCYC:LMRG_01228|LMRG_01228|Inactive homolog of metal-dependent proteases, putative molecular chaperone|PlantCyc_Gene|Gene
PCYC:LMRG_01978|LMRG_01978|Cytochrome d ubiquinol oxidase subunit I (EC 1.10.3.-)|PlantCyc_Gene|Gene
PCYC:LMRG_00318|LMRG_00318|FIG008690: 2-haloalkanoic acid dehalogenase (EC 3.8.1.2)|PlantCyc_Gene|Gene
PCYC:LMRG_02671|LMRG_02671|2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase (EC 2.7.7.60)|PlantCyc_Gene|Gene
PCYC:LMRG_01722|LMRG_01722|UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7)|PlantCyc_Gene|Gene
PCYC:LMRG_00136|LMRG_00136|FIG008255: hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_01577|LMRG_01577|Xanthine/uracil/thiamine/ascorbate permease family protein|PlantCyc_Gene|Gene
PCYC:LMRG_02311|LMRG_02311|Programmed cell death antitoxin YdcD|PlantCyc_Gene|Gene
PCYC:LMRG_00112|LMRG_00112|FIG011083: Cof-like hydrolase|PlantCyc_Gene|Gene
PCYC:LMRG_01094|LMRG_01094|Sensor histidine kinase ResE (EC 2.7.3.-)|PlantCyc_Gene|Gene
PCYC:LMRG_01440|LMRG_01440|tRNA-guanine transglycosylase (EC 2.4.2.29)|PlantCyc_Gene|Gene
PCYC:LMRG_02170|LMRG_02170|SSU ribosomal protein S3p (S3e)|PlantCyc_Gene|Gene
PCYC:LMRG_02285|LMRG_02285|Trehalose-6-phosphate hydrolase (EC 3.2.1.93)|PlantCyc_Gene|Gene
PCYC:LMRG_01832|LMRG_01832|FIG008675: hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_01484|LMRG_01484|Glucosamine-6-phosphate deaminase (EC 3.5.99.6)|PlantCyc_Gene|Gene
PCYC:LMRG_01339|LMRG_01339|Tryptophan synthase alpha chain (EC 4.2.1.20)|PlantCyc_Gene|Gene
PCYC:LMRG_00592|LMRG_00592|Alpha-ribazole-5'-phosphate phosphatase|PlantCyc_Gene|Gene
PCYC:LMRG_02704|LMRG_02704|FIG023004: Deoxyguanosinetriphosphate triphosphohydrolase (EC 3.1.5.1)|PlantCyc_Gene|Gene
PCYC:LMRG_00303|LMRG_00303|FIG007666: hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_02300|LMRG_02300|PTS system, beta-glucoside-specific, IIC component|PlantCyc_Gene|Gene
PCYC:LMRG_01642|LMRG_01642|FIG010290: Negative regulator of genetic competence MecA|PlantCyc_Gene|Gene
PCYC:LMRG_00390|LMRG_00390|hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_02383|LMRG_02383|acyl-CoA N-acyltransferase|PlantCyc_Gene|Gene
PCYC:LMRG_01178|LMRG_01178|FIG013736: cell division protein (putative)|PlantCyc_Gene|Gene
PCYC:LMRG_01071|LMRG_01071|Prephenate dehydrogenase (EC 1.3.1.12)|PlantCyc_Gene|Gene
PCYC:LMRG_01918|LMRG_01918|FIG049915: GTP-binding and nucleic acid-binding protein YchF|PlantCyc_Gene|Gene
PCYC:LMRG_00078|LMRG_00078|5-dehydro-2-deoxygluconokinase|PlantCyc_Gene|Gene
PCYC:LMRG_00697|LMRG_00697|FIG007339: Transcriptional regulator, CrP/Fnr family|PlantCyc_Gene|Gene
PCYC:LMRG_02281|LMRG_02281|FIG007153: DNA-binding transcriptional regulator|PlantCyc_Gene|Gene
PCYC:LMRG_00956|LMRG_00956|Phosphate:acyl-ACP acyltransferase PlsX|PlantCyc_Gene|Gene
PCYC:LMRG_01100|LMRG_01100|Purine nucleoside phosphorylase (EC 2.4.2.1)|PlantCyc_Gene|Gene
PCYC:LMRG_01276|LMRG_01276|Maltodextrose utilization protein MalA|PlantCyc_Gene|Gene
PCYC:LMRG_00344|LMRG_00344|FIG007726: hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_01471|LMRG_01471|FIG004453: protein YceG like|PlantCyc_Gene|Gene
PCYC:LMRG_02832|LMRG_02832|FIG024626: Tripeptide aminopeptidase (EC 3.4.11.4)|PlantCyc_Gene|Gene
PCYC:LMRG_00572|LMRG_00572|FIG012731: hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_00666|LMRG_00666|FIG006487: Transcriptional regulator, HxlR family|PlantCyc_Gene|Gene
PCYC:LMRG_02223|LMRG_02223|FIG000852: DNA-binding response regulator KdpE|PlantCyc_Gene|Gene
PCYC:LMRG_01308|LMRG_01308|FIG024122: hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_00791|LMRG_00791|Late competence protein ComGG, FIG007920|PlantCyc_Gene|Gene
PCYC:LMRG_02822|LMRG_02822|FIG013254: poly (glycerol-phosphate) alpha-glucosyltransferase|PlantCyc_Gene|Gene
PCYC:LMRG_01888|LMRG_01888|FIG000576: tRNA uridine 5-carboxymethylaminomethyl modification enzyme GidA|PlantCyc_Gene|Gene
PCYC:LMRG_00554|LMRG_00554|Nicotinate phosphoribosyltransferase (EC 2.4.2.11)|PlantCyc_Gene|Gene
PCYC:LMRG_01262|LMRG_01262|N-acetylglucosamine-6-phosphate deacetylase (EC 3.5.1.25)|PlantCyc_Gene|Gene
PCYC:LMRG_02229|LMRG_02229|FIG029916: PTS system, cellobiose-specific IIC component (EC 2.7.1.69)|PlantCyc_Gene|Gene
PCYC:LMRG_00792|LMRG_00792|Late competence protein ComGF, access of DNA to ComEA, FIG012620|PlantCyc_Gene|Gene
PCYC:LMRG_02456|LMRG_02456|FIG007563: PTS system, beta-glucoside-specific IIB component (EC 2.7.1.69) / PTS system, beta-glucoside-specific IIC component (EC 2.7.1.69) / PTS system, beta-glucoside-specific IIA component (EC 2.7.1.69)|PlantCyc_Gene|Gene
PCYC:LMRG_01085|LMRG_01085|SSU ribosomal protein S1p|PlantCyc_Gene|Gene
PCYC:LMRG_02779|LMRG_02779|FIG000938: Deoxyadenosine kinase (EC 2.7.1.76) / Deoxyguanosine kinase (EC 2.7.1.113)|PlantCyc_Gene|Gene
PCYC:LMRG_00775|LMRG_00775|Translation initiation factor 2|PlantCyc_Gene|Gene
PCYC:LMRG_02732|LMRG_02732;lmo2387|Putative chloride channel protein|PlantCyc_Gene|Gene
PCYC:LMRG_02007|LMRG_02007|Phosphoglycerate mutase family, Lmo0907 homolog|PlantCyc_Gene|Gene
PCYC:LMRG_01980|LMRG_01980|Transport ATP-binding protein CydC|PlantCyc_Gene|Gene
PCYC:LMRG_00976|fbpA;lmo1829|Fibronectin-binding protein|PlantCyc_Gene|Gene
PCYC:LMRG_02083|LMRG_02083|Glutathione peroxidase family protein|PlantCyc_Gene|Gene
PCYC:LMRG_01305|LMRG_01305|SAM-dependent methyltransferase, MraW methylase family (EC 2.1.1.-)|PlantCyc_Gene|Gene
PCYC:LMRG_02230|LMRG_02230|PTS system, beta-glucoside-specific IIA component (EC 2.7.1.69); PTS system, cellobiose-specific IIA component (EC 2.7.1.69)|PlantCyc_Gene|Gene
PCYC:LMRG_00761|LMRG_00761|FIG013855: hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_01948|LMRG_01948;lmo2748|general stress protein 26|PlantCyc_Gene|Gene
PCYC:LMRG_00278|LMRG_00278;lmo0596|hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_00305|LMRG_00305|FIG010317: hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_01665|LMRG_01665|Hydroxyacylglutathione hydrolase (EC 3.1.2.6)|PlantCyc_Gene|Gene
PCYC:LMRG_02465|arcB;lmo0036|Putrescine and ornithine carbamoyltransferase|PlantCyc_Gene|Gene
PCYC:LMRG_00067|LMRG_00067|FIG007394: hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_01591|LMRG_01591|FIG003541: Transcriptional regulator, GntR family|PlantCyc_Gene|Gene
PCYC:LMRG_00504|LMRG_00504|FIG001323: Molybdopterin-guanine dinucleotide biosynthesis protein MobB|PlantCyc_Gene|Gene
PCYC:LMRG_01941|LMRG_01941|FIG008404: hydrolase, CocE/NonD family|PlantCyc_Gene|Gene
PCYC:LMRG_02091|LMRG_02091|FIG008801: membrane protein|PlantCyc_Gene|Gene
PCYC:LMRG_02014|LMRG_02014|PTS system, cellobiose-specific IIB component (EC 2.7.1.69)|PlantCyc_Gene|Gene
PCYC:LMRG_01374|LMRG_01374|Cysteine desulfurase (EC 2.8.1.7)|PlantCyc_Gene|Gene
PCYC:LMRG_01839|LMRG_01839|FIG077207: hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_01679|LMRG_01679|FIG007103: flavodoxin|PlantCyc_Gene|Gene
PCYC:LMRG_00120|LMRG_00120|PTS system, fructose-specific, IIC component|PlantCyc_Gene|Gene
PCYC:LMRG_01483|LMRG_01483|FIG011379: Cof-like hydrolase|PlantCyc_Gene|Gene
PCYC:LMRG_01627|gpmA;lmo2205|Phosphoglycerate mutase|PlantCyc_Gene|Gene
PCYC:LMRG_02699|LMRG_02699|FIG024537: Oligopeptide ABC transporter, periplasmic oligopeptide-binding protein oppA (TC 3.A.1.5.1)|PlantCyc_Gene|Gene
PCYC:LMRG_01816|LMRG_01816|FIG007659: hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_02459|LMRG_02459|hydrolase, haloacid dehalogenase-like family|PlantCyc_Gene|Gene
PCYC:LMRG_00918|LMRG_00918|Membrane protein containing HD superfamily hydrolase domain, YQFF ortholog|PlantCyc_Gene|Gene
PCYC:LMRG_01811|LMRG_01811|FIG056661: hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_02573|LMRG_02573|FIG097491: Putative transcriptional regulator LYSR-type|PlantCyc_Gene|Gene
PCYC:LMRG_00886|LMRG_00886|Zn-dependent hydrolase, RNA-metabolising, CPSF 100 kDa analog|PlantCyc_Gene|Gene
PCYC:LMRG_02449|LMRG_02449;lmo0020|Transcriptional repressor, GntR family|PlantCyc_Gene|Gene
PCYC:LMRG_02065|LMRG_02065|FIG009280: hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_01252|LMRG_01252|Pyridoxine biosynthesis glutamine amidotransferase, synthase subunit (EC 2.4.2.-)|PlantCyc_Gene|Gene
PCYC:LMRG_00123|LMRG_00123|FIG025190: Acetyltransferase (isoleucine patch superfamily)|PlantCyc_Gene|Gene
PCYC:LMRG_01694|LMRG_01694|FIG004828: Integral membrane protein LafC, accessory function in glycolipid and LTA synthesis|PlantCyc_Gene|Gene
PCYC:LMRG_01800|LMRG_01800|tmRNA-binding protein SmpB|PlantCyc_Gene|Gene
PCYC:LMRG_01720|LMRG_01720|ATP synthase epsilon chain (EC 3.6.3.14)|PlantCyc_Gene|Gene
PCYC:LMRG_02401|LMRG_02401|FIG007179: cyclic nucleotide-binding protein|PlantCyc_Gene|Gene
PCYC:LMRG_02234|LMRG_02234|Cell division protein FtsW|PlantCyc_Gene|Gene
PCYC:LMRG_00202|LMRG_00202|FIG001882: 6-phospho-beta-glucosidase (EC 3.2.1.86)|PlantCyc_Gene|Gene
PCYC:LMRG_01715|LMRG_01715|ATP synthase B chain (EC 3.6.3.14)|PlantCyc_Gene|Gene
PCYC:LMRG_02180|LMRG_02180|Putative prenyltransferase, contains 1,4-dihydroxy-2-naphthoate octaprenyltransferase domain|PlantCyc_Gene|Gene
PCYC:LMRG_00432|LMRG_00432|FIG014283: ABC transporter, ATP-binding protein|PlantCyc_Gene|Gene
PCYC:LMRG_02096|LMRG_02096|FIG000328: Methylated-DNA--protein-cysteine methyltransferase (EC 2.1.1.63)|PlantCyc_Gene|Gene
PCYC:LMRG_00759|LMRG_00759|Co-activator of prophage gene expression IbrB|PlantCyc_Gene|Gene
PCYC:LMRG_01223|LMRG_01223|Redox-sensitive transcriptional regulator (AT-rich DNA-binding protein)|PlantCyc_Gene|Gene
PCYC:LMRG_00277|LMRG_00277|FIG000417: O-acetylhomoserine sulfhydrylase (EC 2.5.1.49) / O-succinylhomoserine sulfhydrylase (EC 2.5.1.48)|PlantCyc_Gene|Gene
PCYC:LMRG_01141|LMRG_01141|Pyrimidine-nucleoside phosphorylase (EC 2.4.2.2)|PlantCyc_Gene|Gene
PCYC:LMRG_01877|inlJ;lmo2821|Internalin J|PlantCyc_Gene|Gene
PCYC:LMRG_02380|LMRG_02380|FIG008933: hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_00105|LMRG_00105|FIG008798: hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_00435|LMRG_00435|Lmo0747 protein|PlantCyc_Gene|Gene
PCYC:LMRG_01499|LMRG_01499|FIG007313: glutaredoxin family protein|PlantCyc_Gene|Gene
PCYC:LMRG_02396|LMRG_02396|FIG020464: hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_01790|pgk;lmo2458|Phosphoglycerate kinase|PlantCyc_Gene|Gene
PCYC:LMRG_02226|LMRG_02226|Potassium-transporting ATPase B chain (EC 3.6.3.12) (TC 3.A.3.7.1)|PlantCyc_Gene|Gene
PCYC:LMRG_00130|lntA;lmo0438|Listeria nuclear targeted protein A|PlantCyc_Gene|Gene
PCYC:LMRG_02935|LMRG_02935|Cassette chromosome recombinase B|PlantCyc_Gene|Gene
PCYC:LMRG_00042|LMRG_00042|FIG054739: Phosphoenolpyruvate-dihydroxyacetone phosphotransferase (EC 2.7.1.121), subunit DhaM; DHA-specific IIA component|PlantCyc_Gene|Gene
PCYC:LMRG_00740|inlK;lmo1290|Internalin K|PlantCyc_Gene|Gene
PCYC:LMRG_00139|gadD1;gadA;lmo0447|Glutamate decarboxylase|PlantCyc_Gene|Gene
PCYC:LMRG_01729|LMRG_01729;tagO|Undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase|PlantCyc_Gene|Gene
PCYC:LMRG_02004|LMRG_02004|FIG009140: hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_00610|LMRG_00610|Glycerol uptake facilitator protein @ Propanediol diffusion facilitator|PlantCyc_Gene|Gene
PCYC:LMRG_00251|LMRG_00251|ATP phosphoribosyltransferase regulatory subunit (EC 2.4.2.17)|PlantCyc_Gene|Gene
PCYC:LMRG_02519|LMRG_02519|FIG008022: hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_00458|LMRG_00458|FIG010046: Transcriptional regulator, GntR family|PlantCyc_Gene|Gene
PCYC:LMRG_02750|LMRG_02750|FIG000184: Putative deoxyribonuclease YcfH|PlantCyc_Gene|Gene
PCYC:LMRG_00233|LMRG_00233|FIG008213: extracellular protein|PlantCyc_Gene|Gene
PCYC:LMRG_02968|LMRG_02968|FIG041349: Transposase of Staphylococcus aureus IS150 element|PlantCyc_Gene|Gene
PCYC:LMRG_02807|LMRG_02807|FIG003514: Fructose-bisphosphate aldolase class II (EC 4.1.2.13) homolog|PlantCyc_Gene|Gene
PCYC:LMRG_00444|LMRG_00444|FIG007486: ABC transporter, ATP-binding protein|PlantCyc_Gene|Gene
PCYC:LMRG_01815|LMRG_01815|FIG008085: tributyrin esterase|PlantCyc_Gene|Gene
PCYC:LMRG_02733|LMRG_02733|FIG008501: hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_00333|LMRG_00333|FIG007915: Glyoxalase family protein|PlantCyc_Gene|Gene
PCYC:LMRG_01645|LMRG_01645|FIG008178: hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_01498|LMRG_01498|Bacterial luciferase family protein YtmO, in cluster with L-cystine ABC transporter|PlantCyc_Gene|Gene
PCYC:LMRG_00626|LMRG_00626|Ethanolamine utilization protein similar to PduA/PduJ|PlantCyc_Gene|Gene
PCYC:LMRG_02685|LMRG_02685|Sensor histidine kinase colocalized with HrtAB transporter|PlantCyc_Gene|Gene
PCYC:LMRG_00912|LMRG_00912|DNA recombination and repair protein RecO|PlantCyc_Gene|Gene
PCYC:LMRG_01003|LMRG_01003|Purine nucleoside phosphorylase (EC 2.4.2.1)|PlantCyc_Gene|Gene
PCYC:LMRG_02086|LMRG_02086|FIG003612: ABC transporter, ATP-binding protein|PlantCyc_Gene|Gene
PCYC:LMRG_02762|LMRG_02762|FIG032108: Enoyl-[acyl-carrier-protein] reductase [NADPH] (EC 1.3.1.10)|PlantCyc_Gene|Gene
PCYC:LMRG_01028|LMRG_01028|DNA polymerase I (EC 2.7.7.7)|PlantCyc_Gene|Gene
PCYC:LMRG_00259|LMRG_00259|FIG002172: Integral membrane protein|PlantCyc_Gene|Gene
PCYC:LMRG_00839|LMRG_00839|Pyrroline-5-carboxylate reductase (EC 1.5.1.2), ProG-like|PlantCyc_Gene|Gene
PCYC:LMRG_00779|LMRG_00779|Riboflavin kinase (EC 2.7.1.26) / FMN adenylyltransferase (EC 2.7.7.2)|PlantCyc_Gene|Gene
PCYC:LMRG_01338|LMRG_01338|Tryptophan synthase beta chain (EC 4.2.1.20)|PlantCyc_Gene|Gene
PCYC:LMRG_02199|LMRG_02199|Translation elongation factor G|PlantCyc_Gene|Gene
PCYC:LMRG_01919|LMRG_01919|FIG008688: hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_01743|LMRG_01743|D-glutamyl-L-m-Dpm peptidase P45; Peptidoglycan lytic protein P45|PlantCyc_Gene|Gene
PCYC:LMRG_00310|LMRG_00310|FIG010869: Putative peptidoglycan bound protein (LPXTG motif) Lmo0627 homolog|PlantCyc_Gene|Gene
PCYC:LMRG_02603|LMRG_02603|FIG008774: acetyltransferase, GNAT family|PlantCyc_Gene|Gene
PCYC:LMRG_01749|LMRG_01749|Phosphate ABC transporter, periplasmic phosphate-binding protein PstS (TC 3.A.1.7.1)|PlantCyc_Gene|Gene
PCYC:LMRG_01244|LMRG_01244|FIG009442: hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_01068|LMRG_01068|BH1670 unknown conserved protein in B. subtilis|PlantCyc_Gene|Gene
PCYC:LMRG_01863|LMRG_01863|Sugar phosphate isomerases/epimerases family protein YcjR|PlantCyc_Gene|Gene
PCYC:LMRG_02219|rpiB;lmo2674|Ribose 5-phosphate isomerase B|PlantCyc_Gene|Gene
PCYC:LMRG_00916|LMRG_00916|Diacylglycerol kinase (EC 2.7.1.107)|PlantCyc_Gene|Gene
PCYC:LMRG_00564|LMRG_00564|FIG008831: hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_02268|LMRG_02268|FIG008828: Methionine synthase II (cobalamin-independent)|PlantCyc_Gene|Gene
PCYC:LMRG_00973|LMRG_00973|DNA-directed RNA polymerase omega subunit (EC 2.7.7.6)|PlantCyc_Gene|Gene
PCYC:LMRG_02128|LMRG_02128|Protein of unknown function DUF1447|PlantCyc_Gene|Gene
PCYC:LMRG_00842|LMRG_00842|Unspecified monosaccharide ABC transport system, permease component Ia (FIG025991) / Unspecified monosaccharide ABC transport system, permease component Ib (FIG143636)|PlantCyc_Gene|Gene
PCYC:LMRG_00928|hrcA;lmo1475|Heat-inducible transcription repressor HrcA|PlantCyc_Gene|Gene
PCYC:LMRG_01900|LMRG_01900|PTS system, mannitol-specific IIA component (EC 2.7.1.69)|PlantCyc_Gene|Gene
PCYC:LMRG_00488|LMRG_00488|Blue-light photoreceptor|PlantCyc_Gene|Gene
PCYC:LMRG_01730|LMRG_01730|Cell envelope-associated transcriptional attenuator LytR-CpsA-Psr, subfamily F2 (as in PMID19099556)|PlantCyc_Gene|Gene
PCYC:LMRG_02009|LMRG_02009|FIG009712: Transcriptional regulator, GntR family|PlantCyc_Gene|Gene
PCYC:LMRG_01725|LMRG_01725|Single-stranded DNA-binding protein|PlantCyc_Gene|Gene
PCYC:LMRG_01324|LMRG_01324|FIG172594: STAS domain protein|PlantCyc_Gene|Gene
PCYC:LMRG_02142|LMRG_02142|FIG000093: tRNA pseudouridine synthase A (EC 4.2.1.70)|PlantCyc_Gene|Gene
PCYC:LMRG_00096|LMRG_00096|FIG007511: hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_02418|LMRG_02418|Rhamnulose-1-phosphate aldolase (EC 4.1.2.19)|PlantCyc_Gene|Gene
PCYC:LMRG_02846|LMRG_02846|FIG030493: hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_01760|LMRG_01760|Excinuclease ABC subunit A|PlantCyc_Gene|Gene
PCYC:LMRG_02243|LMRG_02243|FIG008902: cation-transporting ATPase|PlantCyc_Gene|Gene
PCYC:LMRG_00507|LMRG_00507|FIG053487: Molybdenum cofactor biosynthesis protein MoaC|PlantCyc_Gene|Gene
PCYC:LMRG_02386|LMRG_02386|Oligopeptide ABC transporter, permease protein|PlantCyc_Gene|Gene
PCYC:LMRG_01005|LMRG_01005|FIG007342: oxidoreductase, Gfo/Idh/MocA family|PlantCyc_Gene|Gene
PCYC:LMRG_01489|LMRG_01489|FIG007145: Exoenzymes regulatory protein aepA precursor|PlantCyc_Gene|Gene
PCYC:LMRG_00885|LMRG_00885;lmo1433|Glutathione reductase|PlantCyc_Gene|Gene
PCYC:LMRG_00627|LMRG_00627|ATP:Cob(I)alamin adenosyltransferase (EC 2.5.1.17), ethanolamine utilization|PlantCyc_Gene|Gene
PCYC:LMRG_02349|LMRG_02349|FIG007464: hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_00029|LMRG_00029|FIG015164: hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_02070|dltD;lmo0971|putative D-alanine esterase for lipoteichoic acid and wall teichoic acid synthesis|PlantCyc_Gene|Gene
PCYC:LMRG_02302|LMRG_02302|FIG008212: oxidoreductase, aldo/keto reductase family|PlantCyc_Gene|Gene
PCYC:LMRG_02376|LMRG_02376|FIG008577: hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_01398|LMRG_01398|FIG007596: FxsA protein|PlantCyc_Gene|Gene
PCYC:LMRG_00812|LMRG_00812|FIG000435: Exodeoxyribonuclease VII small subunit (EC 3.1.11.6)|PlantCyc_Gene|Gene
PCYC:LMRG_01443|LMRG_01443|FIG229272: Protein-export membrane protein SecD (TC 3.A.5.1.1) / Protein-export membrane protein SecF (TC 3.A.5.1.1)|PlantCyc_Gene|Gene
PCYC:LMRG_01817|LMRG_01817|Ferrichrome-binding periplasmic protein precursor (TC 3.A.1.14.3)|PlantCyc_Gene|Gene
PCYC:LMRG_02773|LMRG_02773|FIG008682: methyl-accepting chemotaxis protein|PlantCyc_Gene|Gene
PCYC:LMRG_00158|LMRG_00158|FIG008035: putative secreted protein|PlantCyc_Gene|Gene
PCYC:LMRG_01422|LMRG_01422|Rod shape-determining protein MreB|PlantCyc_Gene|Gene
PCYC:LMRG_01177|LMRG_01177|FIG001583: hypothetical protein, contains S4-like RNA binding domain|PlantCyc_Gene|Gene
PCYC:LMRG_02381|LMRG_02381|FIG020613: Inosine-5'-monophosphate dehydrogenase (EC 1.1.1.205)|PlantCyc_Gene|Gene
PCYC:LMRG_02567|LMRG_02567|FIG172554: PTS system, beta-glucoside-specific, IIA component|PlantCyc_Gene|Gene
PCYC:LMRG_00203|LMRG_00203|FIG008901: Phosphosugar-binding transcriptional regulator|PlantCyc_Gene|Gene
PCYC:LMRG_01385|LMRG_01385|Adenine-specific methyltransferase (EC 2.1.1.72)|PlantCyc_Gene|Gene
PCYC:LMRG_00549|LMRG_00549|FIG010455: Xylitol dehydrogenase|PlantCyc_Gene|Gene
PCYC:LMRG_02831|LMRG_02831|FIG008754: hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_00219|LMRG_00219|N-carbamoyl-L-amino acid hydrolase (EC 3.5.1.87)|PlantCyc_Gene|Gene
PCYC:LMRG_01029|LMRG_01029|SSU ribosomal protein S14p (S29e) ## Zinc-independent|PlantCyc_Gene|Gene
PCYC:LMRG_00645|LMRG_00645|Cobalt-precorrin-3b C17-methyltransferase|PlantCyc_Gene|Gene
PCYC:LMRG_02201|LMRG_02201|FIG000203: SSU ribosomal protein S12p (S23e)|PlantCyc_Gene|Gene
PCYC:LMRG_01530|LMRG_01530|Protein gp68 [Bacteriophage A118]|PlantCyc_Gene|Gene
PCYC:LMRG_02379|LMRG_02379|5'-nucleotidase (EC 3.1.3.5)|PlantCyc_Gene|Gene
PCYC:LMRG_01238|LMRG_01238|Multi antimicrobial extrusion protein (Na(+)/drug antiporter), MATE family of MDR efflux pumps|PlantCyc_Gene|Gene
PCYC:LMRG_02696|LMRG_02696;lmo2571|Dihydrofolate reductase|PlantCyc_Gene|Gene
PCYC:LMRG_01159|LMRG_01159|FIG010876: Sensor histidine kinase (EC 2.7.3.-)|PlantCyc_Gene|Gene
PCYC:LMRG_01977|LMRG_01977|FIG000291: tRNA-specific adenosine-34 deaminase (EC 3.5.4.-)|PlantCyc_Gene|Gene
PCYC:LMRG_01574|LMRG_01574|FIG031918: hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_01697|LMRG_01697;csbB;mtrA|putative glucosyl transferase|PlantCyc_Gene|Gene
PCYC:LMRG_02155|LMRG_02155|FIG000089: Adenylate kinase (EC 2.7.4.3)|PlantCyc_Gene|Gene
PCYC:LMRG_00528|LMRG_00528|FIG002332: Inositol-1-monophosphatase (EC 3.1.3.25)|PlantCyc_Gene|Gene
PCYC:LMRG_02896|LMRG_02896|FIG031792: hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_01009|LMRG_01009|FIG006988: Lipase/Acylhydrolase with GDSL-like motif|PlantCyc_Gene|Gene
PCYC:LMRG_00767|LMRG_00767|1-deoxy-D-xylulose 5-phosphate reductoisomerase (EC 1.1.1.267)|PlantCyc_Gene|Gene
PCYC:LMRG_00974|LMRG_00974|Guanylate kinase (EC 2.7.4.8)|PlantCyc_Gene|Gene
PCYC:LMRG_02878|LMRG_02878|FIG007982: membrane protein|PlantCyc_Gene|Gene
PCYC:LMRG_01644|LMRG_01644|FIG008011: Oligoendopeptidase F|PlantCyc_Gene|Gene
PCYC:LMRG_02771|LMRG_02771|FIG008154: cation efflux family protein|PlantCyc_Gene|Gene
PCYC:LMRG_01517|LMRG_01517|FIG029149: hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_00813|LMRG_00813|Geranyltranstransferase (farnesyldiphosphate synthase) (EC 2.5.1.10)|PlantCyc_Gene|Gene
PCYC:LMRG_00958|LMRG_00958|FIG021289: ATP-dependent DNA helicase RecG (EC 3.6.1.-)|PlantCyc_Gene|Gene
PCYC:LMRG_00297|LMRG_00297|FIG007319: acetyltransferase, GNAT family|PlantCyc_Gene|Gene
PCYC:LMRG_01513|LMRG_01513|FIG038447: hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_00279|LMRG_00279|Putative peptidoglycan bound protein (LPXTG motif) Lmo1413 homolog|PlantCyc_Gene|Gene
PCYC:LMRG_00649|LMRG_00649|Cobalt-precorrin-2 C20-methyltransferase|PlantCyc_Gene|Gene
PCYC:LMRG_02055|nagA;lmo0956|N-acetylglucosamine-6-phosphate deacetylase|PlantCyc_Gene|Gene
PCYC:LMRG_01429|LMRG_01429|FIG139598: Potential ribosomal protein|PlantCyc_Gene|Gene
PCYC:LMRG_01219|LMRG_01219|FIG072493: Heat shock protein 60 family co-chaperone GroES|PlantCyc_Gene|Gene
PCYC:LMRG_01905|LMRG_01905|FIG008016: DNA-binding protein|PlantCyc_Gene|Gene
PCYC:LMRG_02476|LMRG_02476|FIG007396: lipoprotein, putative|PlantCyc_Gene|Gene
PCYC:LMRG_02572|LMRG_02572|FIG008670: membrane protein|PlantCyc_Gene|Gene
